Heliostat field,,,"IFS(SQRT(POWER(A3,2)+POWER(B3,2)+POWER(180,2))>1200,1600,SQRT(POWER(A3,2)+POWER(B3,2)+POWER(180,2))>800,1200,SQRT(POWER(A3,2)+POWER(B3,2)+POWER(180,2))>400,800,SQRT(POWER(A3,2)+POWER(B3,2)+POWER(180,2))>0,400)",,8*COS(M3),8*sin(M3),"IFS(AND(D3=400,O3>0.5),NORM.INV(RAND(),187,0.3),AND(D3=400,O3<=0.5),NORM.INV(RAND(),173,0.3),AND(D3=800,O3>0.5),NORM.INV(RAND(),184,0.8),AND(D3=800,O3<=0.5),NORM.INV(RAND(),176,0.8),AND(D3=1200,O3>0.5),NORM.INV(RAND(),182,0.9),AND(D3=1200,O3<=0.5),NORM.INV(RAND(),178,0.9),D3=1600,NORM.INV(RAND(),180,1.2))",,,,"NORM.INV(RAND(),0,0.28)","ATAN2(A3,B3)","IFS(AND(D3=400,O3>0.5),NORM.INV(RAND(),187,0.1),AND(D3=400,O3<=0.5),NORM.INV(RAND(),172,0.1),AND(D3=800,O3>0.5),NORM.INV(RAND(),185,0.1),AND(D3=800,O3<=0.5),NORM.INV(RAND(),175,0.1),AND(D3=1200,O3>0.5),NORM.INV(RAND(),183,0.1),AND(D3=1200,O3<=0.5),NORM.INV(RAND(),177,0.1),D3=1600,NORM.INV(RAND(),180,0.1))",RAND()
Heliostat x,Heliostat y,Heliostat z,Focal Length x,Focal Length y,Aiming point x,Aiming point y,Aiming point z,Heliostat width (x),Heliostat length (y),Heliostat z-normal rotation,,theta,,
-80.067912,1297.012392,0,1600,1600,-0.492922235,7.984799789,176.4940398,11.415,10.421,0,-0.551040924,1.632450659,179.985597,0.603000859
-57.762648,1298.195016,0,1600,1600,-0.355604844,7.992092667,178.6758824,11.415,10.421,0,-0.247434969,1.615261583,180.01658,0.499571811
-35.439096,1298.99664,0,1600,1600,-0.218174019,7.997024453,181.3108459,11.415,10.421,0,0.2448333,1.598071461,180.0003254,0.387149247
-13.103352,1299.414216,0,1600,1600,-0.080668262,7.999593279,179.840779,11.415,10.421,0,-0.123783697,1.58088003,179.801088,0.109229967
20.732496,1334.539368,0,1600,1600,0.124267564,7.99903479,179.9074021,11.415,10.421,0,0.413821331,1.555262257,179.7913887,0.765399499
43.674792,1333.984632,0,1600,1600,0.261780545,7.995715787,179.8028201,11.415,10.421,0,0.038908995,1.538067916,179.9870924,0.733606346
66.601848,1333.036704,0,1600,1600,0.399202066,7.990033649,181.1766964,11.415,10.421,0,0.408590474,1.520875336,180.0503756,0.007016495
89.510616,1331.695584,0,1600,1600,0.53651359,7.981989299,178.7940523,11.415,10.421,0,0.045507633,1.503681755,179.9142977,0.18379821
112.391952,1329.958224,0,1600,1600,0.673661826,7.971585773,180.0180411,11.415,10.421,0,-0.047789433,1.486488761,180.0556935,0.219220397
135.23976,1327.83072,0,1600,1600,0.810607659,7.958826247,180.3320718,11.415,10.421,0,-0.635077415,1.469296179,179.9424103,0.851784813
158.050992,1325.310024,0,1600,1600,0.94733422,7.943711845,179.6798058,11.415,10.421,0,-0.157494209,1.452101038,179.9471551,0.690305806
180.813456,1322.396136,0,1600,1600,1.083769581,7.92625028,180.0320518,11.415,10.421,0,-0.320822287,1.434907298,179.9882594,0.191750494
203.521056,1319.092104,0,1600,1600,1.21987572,7.906446941,179.4178499,11.415,10.421,0,0.193880938,1.417714676,179.8398964,0.629340546
226.170744,1315.397928,0,1600,1600,1.355634625,7.88430433,178.968294,11.415,10.421,0,-0.218881272,1.400520363,179.8841417,0.851142743
248.750328,1311.313608,0,1600,1600,1.490975388,7.85983412,179.6838512,11.415,10.421,0,0.249212489,1.38332826,179.9951569,0.784662036
271.259808,1306.84524,0,1600,1600,1.62589127,7.83303757,178.1911899,11.415,10.421,0,0.328483567,1.36613414,180.132946,0.151284983
293.686992,1301.986728,0,1600,1600,1.760318911,7.803927045,180.5666925,11.415,10.421,0,0.037899315,1.348940991,179.8537329,0.611682918
316.028832,1296.744168,0,1600,1600,1.89423376,7.772507862,180.7603271,11.415,10.421,0,-0.379244292,1.33174687,179.9742395,0.819666463
338.276184,1291.120608,0,1600,1600,2.027579342,7.738793318,181.3125631,11.415,10.421,0,-0.075959592,1.314553948,180.0716016,0.444023285
360.422952,1285.113,0,1600,1600,2.160325783,7.702791215,179.632016,11.415,10.421,0,0.051672951,1.297361001,180.0133692,0.154969642
382.466088,1278.72744,0,1600,1600,2.292446716,7.664508337,178.8357639,11.415,10.421,0,0.346796535,1.28016635,179.7899871,0.938392129
404.3934,1271.963928,0,1600,1600,2.423874454,7.623964365,179.4274734,11.415,10.421,0,0.070203853,1.262973724,179.9418473,0.50028751
426.20184,1264.822464,0,1600,1600,2.554592738,7.581164551,182.0712082,11.415,10.421,0,-0.007913603,1.245780175,179.8517013,0.704070222
447.885312,1257.306096,0,1600,1600,2.684563376,7.536120984,180.4609158,11.415,10.421,0,0.194241127,1.228585628,180.0723433,0.438361765
469.434672,1249.42092,0,1600,1600,2.813725974,7.488854795,179.835698,11.415,10.421,0,0.63968057,1.211392999,180.1960915,0.194576225
490.846872,1241.166936,0,1600,1600,2.942064025,7.439372236,178.9438672,11.415,10.421,0,0.038430323,1.194199412,180.0432037,0.672349647
512.112768,1232.544144,0,1600,1600,3.06952994,7.387691517,180.9982755,11.415,10.421,0,-0.376465251,1.177006153,179.892967,0.429291054
533.226264,1223.555592,0,1600,1600,3.196086583,7.333827824,178.9771853,11.415,10.421,0,0.463485647,1.159813155,179.8500371,0.543223611
554.184312,1214.207376,0,1600,1600,3.321705125,7.277793283,180.1955722,11.415,10.421,0,-0.43350817,1.142619245,180.1062128,0.612561909
574.977768,1204.499496,0,1600,1600,3.446339552,7.219608278,180.4888649,11.415,10.421,0,0.126821171,1.125425632,179.9350816,0.197221762
595.600536,1194.438048,0,1600,1600,3.569945868,7.159293715,181.4200968,11.415,10.421,0,0.60147808,1.108233322,180.0351115,0.622885992
616.049568,1184.019984,0,1600,1600,3.692516414,7.096853002,180.5158255,11.415,10.421,0,-0.183523585,1.091038279,180.0876188,0.784966613
636.31572,1173.254448,0,1600,1600,3.813985408,7.032319341,179.9150764,11.415,10.421,0,0.115042452,1.073844632,179.9976314,0.699950879
656.392896,1162.14144,0,1600,1600,3.934324395,6.96570826,178.8891473,11.415,10.421,0,-0.196696537,1.056651349,180.0356833,0.94457273
676.275,1150.684008,0,1600,1600,4.053498044,6.897039482,179.1517359,11.415,10.421,0,-0.038758119,1.039458407,180.0576248,0.450794716
695.958984,1138.888248,0,1600,1600,4.171476665,6.826330085,178.0195577,11.415,10.421,0,0.355369013,1.022265003,180.0479788,0.979332554
715.435704,1126.75416,0,1600,1600,4.288219891,6.753604235,178.1757661,11.415,10.421,0,-0.077219668,1.005071938,179.9708735,0.12838325
734.702112,1114.28784,0,1600,1600,4.40369827,6.678880261,180.838932,11.415,10.421,0,-0.111726176,0.987878464,179.9806578,0.59405768
753.752112,1101.489288,0,1600,1600,4.517885891,6.60217442,180.0969428,11.415,10.421,0,-0.347418404,0.970683322,179.9914006,0.650800654
772.57656,1088.367648,0,1600,1600,4.630719913,6.52352919,181.5637843,11.415,10.421,0,0.118653026,0.953490912,180.0431571,0.178421421
791.175456,1074.925968,0,1600,1600,4.742191525,6.442951152,179.935573,11.415,10.421,0,-0.470690781,0.936297523,179.9494558,0.221060836
809.539656,1061.164248,0,1600,1600,4.852264466,6.360466143,180.516926,11.415,10.421,0,0.578982733,0.91910364,180.1333509,0.529698756
827.663064,1047.088584,0,1600,1600,4.960898258,6.276104562,180.8648635,11.415,10.421,0,0.092296836,0.901910508,180.0754143,0.162701585
845.542632,1032.705072,0,1600,1600,5.068063848,6.189889242,181.2841256,11.415,10.421,0,0.155737201,0.884717663,180.029769,0.637240387
863.172264,1018.013712,0,1600,1600,5.173738954,6.101837857,181.2113608,11.415,10.421,0,-0.204040181,0.867523578,180.0756561,0.766037259
880.548912,1003.023648,0,1600,1600,5.277885515,6.011981744,180.677412,11.415,10.421,0,-0.338396842,0.850329332,179.8099114,0.474086705
897.663432,987.737928,0,1600,1600,5.380462955,5.920356273,180.5662351,11.415,10.421,0,0.063473946,0.833136572,179.9244593,0.7882898
914.512776,972.1596,0,1600,1600,5.481452291,5.826978701,181.3453475,11.415,10.421,0,-0.044684464,0.815943421,179.8685486,0.851752739
931.090848,956.291712,0,1600,1600,5.580824875,5.731875236,178.6601475,11.415,10.421,0,-0.233680626,0.798749652,180.014072,0.260352486
947.3946,940.143408,0,1600,1600,5.678543797,5.635081219,178.7745192,11.415,10.421,0,0.510448719,0.781556569,179.976787,0.96184633
963.417936,923.714688,0,1600,1600,5.77459052,5.53661488,179.327146,11.415,10.421,0,0.55314922,0.764362338,179.9124007,0.646398156
979.15476,907.014696,0,1600,1600,5.868920151,5.436522442,180.8068442,11.415,10.421,0,0.168851969,0.747169934,179.9308613,0.98674109
994.605072,890.04648,0,1600,1600,5.961523395,5.33481385,179.7291652,11.415,10.421,0,-0.31606723,0.729975974,179.9453783,0.990082655
1009.759728,872.816136,0,1600,1600,6.052357039,5.231536511,181.3934816,11.415,10.421,0,0.419141649,0.712783395,180.0147912,0.159181813
1024.61568,855.326712,0,1600,1600,6.141404341,5.126709736,178.0834588,11.415,10.421,0,0.035442186,0.695590309,180.1101342,0.82863488
1039.16988,837.584304,0,1600,1600,6.228639447,5.020363596,179.9944427,11.415,10.421,0,-0.227125274,0.678396591,180.0549924,0.9202386
1053.416232,819.595008,0,1600,1600,6.314029689,4.912537947,181.8042177,11.415,10.421,0,-0.061206444,0.661203601,180.2230542,0.21185133
1067.351688,801.361872,0,1600,1600,6.397559126,4.803252775,180.7374734,11.415,10.421,0,0.162881417,0.644009452,180.1431104,0.194414233
1080.9732,782.890992,0,1600,1600,6.479202979,4.692539692,179.6968852,11.415,10.421,0,0.377211223,0.62681408,180.1662542,0.626103829
1094.271624,764.191512,0,1600,1600,6.558916135,4.580460581,179.2104242,11.415,10.421,0,0.071357428,0.609621976,180.093765,0.779481529
1107.250008,745.26648,0,1600,1600,6.636696285,4.467019411,180.9490782,11.415,10.421,0,-0.450440409,0.592428629,180.0486028,0.718401303
1119.899208,726.118944,0,1600,1600,6.712517055,4.352253989,178.9222516,11.415,10.421,0,-0.524285307,0.575234717,180.0691917,0.687031951
1333.509144,-56.333136,0,1600,1600,7.992871223,-0.337653104,179.3610331,11.415,10.421,0,-0.071657341,-0.042219179,180.0418729,0.421140215
1332.344808,-79.238856,0,1600,1600,7.985889159,-0.474946663,178.9016946,11.415,10.421,0,0.098751151,-0.059403263,180.0551169,0.794720717
1330.78728,-102.120192,0,1600,1600,7.976549446,-0.612093888,180.8071148,11.415,10.421,0,0.470686908,-0.076586584,179.9139502,0.47178405
1328.83656,-124.971048,0,1600,1600,7.964854766,-0.749058445,180.3405468,11.415,10.421,0,-0.398592018,-0.093769661,180.0838454,0.533419079
1326.492648,-147.788376,0,1600,1600,7.950806179,-0.885822273,178.5335409,11.415,10.421,0,0.676049192,-0.110955307,179.8141913,0.504947379
1323.755544,-170.559984,0,1600,1600,7.93441084,-1.022313366,180.5906694,11.415,10.421,0,-0.392273699,-0.128139553,180.0212264,0.30690321
1320.631344,-193.279776,0,1600,1600,7.915674212,-1.158491161,179.5520862,11.415,10.421,0,0.155303303,-0.145322356,180.0902177,0.197064844
1317.113952,-215.944704,0,1600,1600,7.894597987,-1.294342546,182.8088263,11.415,10.421,0,-0.189741164,-0.162507138,179.9430199,0.767153761
-1316.982888,-216.74328,0,1600,1600,-7.893811745,-1.29912899,179.1156221,11.415,10.421,0,-0.28468084,-2.978479192,179.8281654,0.500941735
-1320.512472,-194.090544,0,1600,1600,-7.914961467,-1.163350752,180.6686216,11.415,10.421,0,0.018019,-2.99565635,180.0531054,0.919943291
-1323.651912,-171.382944,0,1600,1600,-7.933773987,-1.027244044,179.5010096,11.415,10.421,0,0.055929494,-3.012831646,179.9075158,0.008496055
-1326.39816,-148.62048,0,1600,1600,-7.95024881,-0.890810791,180.1719295,11.415,10.421,0,0.249409055,-3.030009901,180.1809188,0.342239637
-1328.757312,-125.818392,0,1600,1600,-7.964375527,-0.754136901,178.166841,11.415,10.421,0,-0.062533077,-3.047185366,180.1373175,0.620365892
-1330.720224,-102.97668,0,1600,1600,-7.976153806,-0.617228042,178.6512281,11.415,10.421,0,-0.040996204,-3.064362398,179.9659337,0.948813218
-1332.292992,-80.107536,0,1600,1600,-7.985577797,-0.480153363,179.249401,11.415,10.421,0,-0.087687371,-3.08153739,179.9630078,0.696332802
-1333.472568,-57.21096,0,1600,1600,-7.992647226,-0.342914456,182.1496338,11.415,10.421,0,-0.31828979,-3.09871521,179.9670645,0.445097443
-1334.258952,-34.299144,0,1600,1600,-7.99735801,-0.205584181,180.5963648,11.415,10.421,0,0.116505456,-3.115891802,179.9704556,0.952646029
-1334.652144,-11.378184,0,1600,1600,-7.999709299,-0.068199167,181.2860904,11.415,10.421,0,0.075018468,-3.133067654,180.0786555,0.184580014
-1334.652144,11.378184,0,1600,1600,-7.999709299,0.068199167,180.3937652,11.415,10.421,0,-0.406675072,3.133067654,179.8819649,0.891372564
-1334.258952,34.25952,0,1600,1600,-7.997364108,0.205346837,178.7598299,11.415,10.421,0,0.056912652,3.115921479,179.898836,0.758840524
-1333.475616,57.128664,0,1600,1600,-7.992668368,0.342421309,181.1871426,11.415,10.421,0,0.37011723,3.09877691,180.0631032,0.596876755
-1332.302136,79.982568,0,1600,1600,-7.985622835,0.479403736,179.9767819,11.415,10.421,0,-0.186466328,3.081631263,180.016202,0.919282196
-1330.732416,102.812088,0,1600,1600,-7.976230069,0.616241746,180.6982641,11.415,10.421,0,0.003145721,3.064486053,180.1401893,0.126044932
-1328.7756,125.611128,0,1600,1600,-7.964492992,0.752895334,181.3233513,11.415,10.421,0,0.08192979,3.047341255,180.1606156,0.524861564
-1326.425592,148.373592,0,1600,1600,-7.950414465,0.889331116,177.9322116,11.415,10.421,0,0.134225383,3.030196016,179.9235076,0.503125669
-1323.688488,171.093384,0,1600,1600,-7.933998425,1.025509137,180.7251225,11.415,10.421,0,-0.187337885,3.013050317,179.9570735,0.850388332
-1320.56124,193.764408,0,1600,1600,-7.915248652,1.161395188,178.7273838,11.415,10.421,0,-0.577761711,2.995903418,179.9665767,0.523393887
-1317.043848,216.374472,0,1600,1600,-7.894175285,1.296918103,179.1648478,11.415,10.421,0,-0.252663203,2.978759264,180.0919845,0.498956739
-1313.13936,238.923576,0,1600,1600,-7.870778864,1.432075444,182.053232,11.415,10.421,0,-0.066670597,2.961613127,180.0840238,0.801159897
-1308.850824,261.402576,0,1600,1600,-7.845068826,1.566810489,180.54453,11.415,10.421,0,0.090105106,2.944467155,179.9907418,0.949957659
-1304.17824,283.802328,0,1600,1600,-7.817055743,1.701070107,178.8213128,11.415,10.421,0,-0.088583976,2.927323079,180.0308563,0.784409387
-1299.11856,306.122832,0,1600,1600,-7.786738417,1.834858257,179.546424,11.415,10.421,0,0.441488082,2.910175343,180.1837244,0.292768243
-1293.680928,328.348848,0,1600,1600,-7.754139276,1.968076241,178.3333981,11.415,10.421,0,0.34881439,2.893031559,180.0372997,0.329488871
-1287.862296,350.480376,0,1600,1600,-7.719257855,2.100728008,178.22457,11.415,10.421,0,-0.286974639,2.875886195,179.9703901,0.035575112
-1281.662664,372.508272,0,1600,1600,-7.682107205,2.232762614,180.3584593,11.415,10.421,0,-0.086935138,2.858740783,180.0498637,0.792501073
-1275.088128,394.429488,0,1600,1600,-7.642694437,2.364153495,179.8054692,11.415,10.421,0,0.00684727,2.841593721,179.9717207,0.198266063
-1268.138688,416.231832,0,1600,1600,-7.601039824,2.494833381,178.6634296,11.415,10.421,0,-0.101605247,2.824448751,179.9859611,0.627086353
-1260.814344,437.912256,0,1600,1600,-7.557148768,2.62478618,181.8541632,11.415,10.421,0,0.094947704,2.807302953,180.0091483,0.582846988
-1253.121192,459.464664,0,1600,1600,-7.511035918,2.753967945,180.0678825,11.415,10.421,0,0.171894598,2.790157079,180.022826,0.107700686
-1245.06228,480.879912,0,1600,1600,-7.462721286,2.882323891,181.0862072,11.415,10.421,0,0.249042109,2.773013379,179.8819287,0.926092884
-1236.63456,502.154952,0,1600,1600,-7.41220872,3.009844164,180.8487859,11.415,10.421,0,-0.251445276,2.755868135,180.0470184,0.214214294
-1227.84108,523.283688,0,1600,1600,-7.359512397,3.136491238,179.8910727,11.415,10.421,0,0.204365888,2.738721322,179.936569,0.116844904
-1218.690984,544.256976,0,1600,1600,-7.304660104,3.262198762,180.1491621,11.415,10.421,0,0.300517489,2.721576891,179.9117772,0.749213376
-1209.181224,565.071768,0,1600,1600,-7.24765596,3.386957791,180.2355754,11.415,10.421,0,-0.084117046,2.704431033,179.9618044,0.62762782
-1199.314848,585.71892,0,1600,1600,-7.188523542,3.51071635,179.7474286,11.415,10.421,0,0.222939988,2.687285842,180.0849139,0.630041333
-1189.094904,606.195384,0,1600,1600,-7.127273092,3.633452666,178.5592504,11.415,10.421,0,0.221185404,2.670139286,180.060409,0.237301506
-1178.527488,626.492016,0,1600,1600,-7.06393393,3.755108178,180.2849848,11.415,10.421,0,-0.16565643,2.65299451,179.9105016,0.505112799
-1167.615648,646.605768,0,1600,1600,-6.998517987,3.875660716,180.44757,11.415,10.421,0,-0.041800475,2.635849621,179.9244437,0.384567462
-1156.356336,666.530544,0,1600,1600,-6.93103594,3.995089586,180.7496753,11.415,10.421,0,0.136608337,2.61870249,179.8118675,0.932318843
-1144.758696,686.2572,0,1600,1600,-6.861524267,4.113330126,180.0287234,11.415,10.421,0,-0.179829921,2.601557357,179.9809023,0.188592664
-1132.825776,705.782688,0,1600,1600,-6.789996147,4.230360779,180.994717,11.415,10.421,0,0.368629253,2.584412338,180.0391004,0.255922321
-1120.557576,725.100912,0,1600,1600,-6.716467637,4.346154908,179.8348427,11.415,10.421,0,0.473687154,2.567266282,180.116379,0.740580417
-1107.96324,744.205776,0,1600,1600,-6.64097116,4.460661615,181.4462181,11.415,10.421,0,0.435636265,2.550121693,180.0737481,0.238904433
-1095.03972,763.091184,0,1600,1600,-6.563517992,4.573863965,177.9040525,11.415,10.421,0,0.180714678,2.532976073,180.1518402,0.821378548
-1081.79616,781.754088,0,1600,1600,-6.484133827,4.685723904,180.0046084,11.415,10.421,0,0.058470342,2.515830122,179.9154976,0.553394697
-1068.235608,800.185344,0,1600,1600,-6.402851069,4.79619622,180.9679003,11.415,10.421,0,0.180989826,2.498685753,179.9258922,0.703072756
-1054.358064,818.381904,0,1600,1600,-6.319678211,4.905269342,179.1320208,11.415,10.421,0,0.71202469,2.481539721,179.9911724,0.757730134
-1040.172672,836.34072,0,1600,1600,-6.23464395,5.012904828,179.6730161,11.415,10.421,0,-0.439895665,2.464392981,179.9433097,0.555576265
-1025.68248,854.0496,0,1600,1600,-6.147791357,5.119048879,181.0617846,11.415,10.421,0,0.039639356,2.447249107,180.0060438,0.750667093
-1010.887488,871.508544,0,1600,1600,-6.059120176,5.22370201,179.4165632,11.415,10.421,0,-0.41092632,2.43010299,180.1159378,0.513627537
-995.79684,888.711456,0,1600,1600,-5.96867102,5.326815771,180.9704902,11.415,10.421,0,0.017079105,2.412957492,180.21851,0.519923518
-980.413584,905.655288,0,1600,1600,-5.876461093,5.428370384,179.9951165,11.415,10.421,0,0.471861083,2.395810849,179.9927043,0.899015195
-964.743816,922.330896,0,1600,1600,-5.782534462,5.528317573,178.7684257,11.415,10.421,0,-0.277259821,2.378666192,180.0173853,0.122799554
-948.787536,938.735232,0,1600,1600,-5.686900083,5.626647976,181.450268,11.415,10.421,0,0.055122313,2.3615201,180.0941736,0.857343601
-932.553888,954.8622,0,1600,1600,-5.589602646,5.72331567,181.2761324,11.415,10.421,0,-0.468627257,2.344375542,179.9736429,0.898757549
-916.04592,970.7118,0,1600,1600,-5.490651557,5.818311222,182.1046696,11.415,10.421,0,0.007517384,2.327229144,179.9189502,0.544805995
-899.269728,986.274888,0,1600,1600,-5.390093358,5.911589768,177.5579849,11.415,10.421,0,-0.093543264,2.310083946,180.0718513,0.9348995
-882.22836,1001.545368,0,1600,1600,-5.287956077,6.003125897,179.0260677,11.415,10.421,0,-0.290297158,2.292939638,179.8126991,0.335850113
-864.927912,1016.526288,0,1600,1600,-5.184250852,6.092909248,179.3920068,11.415,10.421,0,0.13996315,2.27579308,179.8264782,0.550468992
-847.371432,1031.205456,0,1600,1600,-5.079024096,6.180899144,178.6008994,11.415,10.421,0,-0.085639084,2.258646946,179.9370663,0.077809678
-829.568064,1045.579824,0,1600,1600,-4.972316996,6.267061807,181.5140514,11.415,10.421,0,-0.089282073,2.241502856,180.009801,0.22306929
-811.520856,1059.649392,0,1600,1600,-4.864140972,6.351388242,179.3580022,11.415,10.421,0,0.593582637,2.224357584,180.0152267,0.197424287
-793.232856,1073.408064,0,1600,1600,-4.754524889,6.433855227,179.6916052,11.415,10.421,0,-0.267631074,2.207210723,180.0081826,0.535252461
-774.713208,1086.849744,0,1600,1600,-4.643521164,6.51442332,180.5262386,11.415,10.421,0,-0.319243227,2.190065432,179.9840806,0.680931782
-755.96496,1099.971384,0,1600,1600,-4.531150453,6.593077853,181.1606632,11.415,10.421,0,0.294535852,2.172919836,179.9815115,0.392541109
-736.997256,1112.769936,0,1600,1600,-4.417458377,6.669787215,178.5127223,11.415,10.421,0,0.218999312,2.155775834,179.8703901,0.322614534
-717.810096,1125.242352,0,1600,1600,-4.302453469,6.744545511,179.1917908,11.415,10.421,0,-0.270294177,2.138629682,179.921305,0.672859055
-698.412624,1137.382536,0,1600,1600,-4.186190619,6.817316782,179.243089,11.415,10.421,0,0.013168209,2.121484544,179.7984981,0.67381969
-660.245568,1159.956024,0,1600,1600,-3.957419169,6.952613431,179.5207916,11.415,10.421,0,-0.110453077,2.088259916,180.1753387,0.10267432
-640.204968,1171.136088,0,1600,1600,-3.837298682,7.019625263,180.5262595,11.415,10.421,0,-0.003879743,2.071066175,179.9006575,0.379836045
-619.975392,1181.96868,0,1600,1600,-3.71604825,7.084559648,180.0480959,11.415,10.421,0,-0.304112903,2.053873059,180.0219349,0.722659744
-599.562936,1192.4538,0,1600,1600,-3.59369641,7.147401354,178.4588975,11.415,10.421,0,0.222859385,2.036679529,180.0037107,0.351247067
-578.973696,1202.585352,0,1600,1600,-3.470287102,7.208127873,180.3294501,11.415,10.421,0,-0.13102074,2.019486673,179.9669279,0.368774501
-558.21072,1212.363336,0,1600,1600,-3.345834861,7.266731664,179.0881579,11.415,10.421,0,0.041412756,2.002291457,180.0979517,0.221063001
-537.2862,1221.781656,0,1600,1600,-3.220413755,7.323177947,182.1152513,11.415,10.421,0,-0.084677175,1.985099024,179.9960916,0.054260906
-516.200136,1230.837264,0,1600,1600,-3.094030425,7.377464045,178.1074668,11.415,10.421,0,-0.641126735,1.967905188,180.0846051,0.4581648
-494.961672,1239.53016,0,1600,1600,-2.966730813,7.429569859,178.497187,11.415,10.421,0,-0.216939215,1.950711133,180.1313522,0.424984905
-473.579952,1247.857296,0,1600,1600,-2.838568814,7.479473718,180.1434467,11.415,10.421,0,0.151099475,1.933519039,179.9726385,0.22114758
-452.054976,1255.812576,0,1600,1600,-2.709556491,7.527171024,181.7243697,11.415,10.421,0,-0.123952679,1.916325436,179.8875833,0.155319684
-430.398936,1263.399048,0,1600,1600,-2.579752046,7.572640186,181.2416511,11.415,10.421,0,0.535823149,1.899133003,179.9799523,0.475703957
-408.611832,1270.613664,0,1600,1600,-2.449161549,7.615878656,179.0669036,11.415,10.421,0,-0.088687623,1.881937477,179.8284697,0.115919471
-386.705856,1277.450328,0,1600,1600,-2.317861497,7.65686085,180.5297927,11.415,10.421,0,-0.152304852,1.86474386,179.9828437,0.060190542
-364.687104,1283.90904,0,1600,1600,-2.185885152,7.695577048,178.4479104,11.415,10.421,0,-0.070530173,1.847551399,179.7668838,0.185314362
-342.558624,1289.9898,0,1600,1600,-2.053249468,7.732022156,178.5123133,11.415,10.421,0,0.293558254,1.830357225,179.7773292,0.244224634
-320.32956,1295.68956,0,1600,1600,-1.920010227,7.766180575,179.3038186,11.415,10.421,0,0.095721208,1.813163495,180.162677,0.45225087
-298.006008,1301.005272,0,1600,1600,-1.786206086,7.798042563,178.8762435,11.415,10.421,0,-0.219920928,1.795970109,179.9060405,0.915276349
-275.594064,1305.936936,0,1600,1600,-1.65187155,7.827599912,179.9549049,11.415,10.421,0,-0.328468005,1.778776419,180.0037596,0.645791204
-253.102872,1310.481504,0,1600,1600,-1.517062777,7.85484058,179.3307706,11.415,10.421,0,-0.079485797,1.761584522,180.0218152,0.959601391
-230.53548,1314.638976,0,1600,1600,-1.381797254,7.879761186,179.2566427,11.415,10.421,0,0.4238516,1.744391562,180.056814,0.293469278
-207.897984,1318.409352,0,1600,1600,-1.246110395,7.902354642,178.3912028,11.415,10.421,0,0.06542388,1.72719697,179.9962358,0.01932629
-185.199528,1321.786536,0,1600,1600,-1.110061095,7.922610956,179.4599931,11.415,10.421,0,-0.013620674,1.710003132,180.0538647,0.154729165
-162.449256,1324.776624,0,1600,1600,-0.973697831,7.940523442,180.3829916,11.415,10.421,0,0.260597891,1.692811082,180.0460233,0.896502886
-139.647168,1327.37352,0,1600,1600,-0.837025597,7.956091261,181.7540375,11.415,10.421,0,-0.051504382,1.675616368,179.9306511,0.951825689
-116.805456,1329.577224,0,1600,1600,-0.700116097,7.969305958,180.4253039,11.415,10.421,0,0.015389007,1.658422935,180.0494354,0.990523213
-93.930216,1331.390784,0,1600,1600,-0.563004183,7.980164553,182.256343,11.415,10.421,0,-0.118231934,1.641230071,179.9897818,0.164428568
-71.024496,1332.808104,0,1600,1600,-0.425710882,7.98866511,178.0422901,11.415,10.421,0,0.038880219,1.624035333,180.047887,0.637837969
-48.100488,1333.832232,0,1600,1600,-0.288307576,7.994803233,177.124992,11.415,10.421,0,-0.10603515,1.606842579,179.9308322,0.055069776
-25.16124,1334.463168,0,1600,1600,-0.150812817,7.998578342,179.5314883,11.415,10.421,0,-0.085104633,1.589649046,179.9715149,0.978002406
-2.215896,1334.697864,0,1600,1600,-0.013281765,7.999988975,180.514793,11.415,10.421,0,0.429185367,1.572456548,180.0903073,0.285156845
9.4488,1370.847144,0,1600,1600,0.055140068,7.999809971,180.7961355,11.415,10.421,0,-0.274937695,1.563903764,180.0377237,0.438169926
33.018984,1370.481384,0,1600,1600,0.192687943,7.997679123,180.8919784,11.415,10.421,0,-0.065319991,1.546708004,179.9473877,0.709570852
56.580024,1369.71024,0,1600,1600,0.330182611,7.993183311,181.0989348,11.415,10.421,0,0.050073261,1.529511774,180.04777,0.392116591
80.125824,1368.533712,0,1600,1600,0.467588584,7.986323367,179.7806861,11.415,10.421,0,0.281820259,1.512314424,179.9912458,0.342660469
103.64724,1366.954848,0,1600,1600,0.604851431,7.977101902,180.6166733,11.415,10.421,0,-0.08013889,1.49511768,179.8875036,0.276214784
127.138176,1364.9706,0,1600,1600,0.74193675,7.965521317,177.7122257,11.415,10.421,0,-0.138762744,1.477920769,180.100041,0.777944105
150.592536,1362.580968,0,1600,1600,0.878809612,7.951584349,181.5056328,11.415,10.421,0,0.257503618,1.460722982,180.0063156,0.427018975
174.001176,1359.792048,0,1600,1600,1.015413336,7.935296829,180.4219789,11.415,10.421,0,-0.126974517,1.443526359,180.0714275,0.938080947
197.358,1356.597744,0,1600,1600,1.151717021,7.916662675,180.5360906,11.415,10.421,0,0.02515952,1.426329706,180.0228142,0.845926283
220.656912,1353.004152,0,1600,1600,1.287681169,7.895687254,178.8647853,11.415,10.421,0,0.151781108,1.40913292,180.0681504,0.774182693
243.891816,1349.008224,0,1600,1600,1.423273677,7.872375248,179.8302794,11.415,10.421,0,0.276536354,1.391934971,179.9969486,0.886455869
